Nom Ville,MAJ,Code Postal,Code INSEE,Latitude,Longitude,Eloignement,Departement
Condat-sur-Vézère,CONDAT SUR VEZERE,24570,24130,45.116667,1.233333,1.72,3
Condat-sur-Vienne,CONDAT SUR VIENNE,87920,87048,45.8,1.233333,0.52,51
Condeau,CONDEAU,61110,61115,48.383333,0.833333,1.93,68
Condécourt,CONDECOURT,95450,95170,49.033333,1.95,1.36,42
Condé-en-Brie,CONDE EN BRIE,02330,02209,49,3.55,2.26,76
Condé-Folie,CONDE FOLIE,80890,80205,50.016667,2.016667,0.75,78
Condeissiat,CONDEISSIAT,01400,01113,46.166667,5.083333,1.6,89
Condé-lès-Autry,CONDE LES AUTRY,08250,08128,49.25,4.85,2.38,26
Condé-lès-Herpy,CONDE LES HERPY,08360,08126,49.533333,4.233333,1.82,26
Condé-Northen,CONDE NORTHEN,57220,57150,49.166667,6.433333,0.94,54
Condéon,CONDEON,16360,16105,45.4,-0.133333,1.67,79
Condes,CONDES,39240,39163,46.333333,5.616667,1.93,33
Condes,CONDES,52000,52141,48.15,5.15,0.73,29
Condé-Sainte-Libiaire,CONDE SAINTE LIBIAIRE,77450,77125,48.9,2.833333,1.11,40
Condé-sur-Aisne,CONDE SUR AISNE,02370,02210,49.4,3.45,1.69,76
Condé-sur-Huisne,CONDE SUR HUISNE,61110,61116,48.383333,0.866667,2.01,68
Conde-sur-Ifs,CONDE SUR IFS,14270,14173,49.05,-0.116667,1.15,66
Condé-sur-l'Escaut,CONDE SUR L ESCAUT,59163,59153,50.45,3.583333,1,64
Condé-sur-Marne,CONDE SUR MARNE,51150,51161,49.05,4.183333,0.46,28
Condé-sur-Noireau,CONDE SUR NOIREAU,14110,14174,48.85,-0.55,2.1,66
Condé-sur-Risle,CONDE SUR RISLE,27290,27167,49.316667,0.616667,1.79,69
Condé-sur-Sarthe,CONDE SUR SARTHE,61250,61117,48.433333,0.033333,1.55,68
Condé-sur-Seulles,CONDE SUR SEULLES,14400,14175,49.233333,-0.633333,1.4,66
Condé-sur-Suippe,CONDE SUR SUIPPE,02190,02211,49.416667,3.95,1.84,76
Condé-sur-Vesgre,CONDE SUR VESGRE,78113,78171,48.733333,1.666667,1.16,43
Condé-sur-Vire,CONDE SUR VIRE,50890,50139,49.05,-1.033333,1.69,67
Condette,CONDETTE,62360,62235,50.65,1.65,1.94,65
Condezaygues,CONDEZAYGUES,47500,47070,44.483333,0.916667,1.95,6
Condillac,CONDILLAC,26740,26102,44.633333,4.816667,1.64,91
Condom,CONDOM,32100,32107,43.966667,0.366667,2.03,59
Condom-d'Aubrac,CONDOM D AUBRAC,12470,12074,44.616667,2.866667,1.43,57
Condren,CONDREN,02700,02212,49.616667,3.283333,1.07,76
Condrieu,CONDRIEU,69420,69064,45.45,4.766667,2.55,94
Conflandey,CONFLANDEY,70170,70167,47.733333,6.05,0.79,34
Conflans-en-Jarnisy,CONFLANS EN JARNISY,54800,54136,49.166667,5.85,1.42,52
Conflans-Sainte-Honorine,CONFLANS SAINTE HONORINE,78700,78172,48.983333,2.1,1.67,43
Conflans-sur-Anille,CONFLANS SUR ANILLE,72120,72087,47.95,0.75,2.25,74
Conflans-sur-Loing,CONFLANS SUR LOING,45700,45102,47.95,2.783333,1.42,25
Conflans-sur-Seine,CONFLANS SUR SEINE,51260,51162,48.55,3.683333,2.22,28
Confolens,CONFOLENS,16500,16106,46.016667,0.666667,2.33,79
Confolent-Port-Dieu,CONFOLENT PORT DIEU,19200,19167,45.55,2.516667,2.53,49
Confort,CONFORT,01200,01114,46.15,5.816667,1.61,89
Confracourt,CONFRACOURT,70120,70169,47.666667,5.883333,1.2,34
Confrançon,CONFRANCON,01310,01115,46.266667,5.066667,1.35,89
Congéniès,CONGENIES,30111,30091,43.766667,4.166667,1.87,45
Congerville,CONGERVILLE,91740,91173,48.383333,1.983333,2.26,37
Congé-sur-Orne,CONGE SUR ORNE,72290,72088,48.2,0.25,1,74
Congrier,CONGRIER,53800,53073,47.816667,-1.116667,2.04,73
Congy,CONGY,51270,51163,48.866667,3.833333,0.99,28
Conie-Molitard,CONIE MOLITARD,28200,28106,48.116667,1.45,1.65,21
Conilhac-Corbières,CONILHAC CORBIERES,11200,11098,43.183333,2.716667,1.48,44
Conilhac-de-la-Montagne,CONILHAC DE LA MONTAGNE,11190,11097,42.983333,2.191667,1.75,44
Conjux,CONJUX,73310,73091,45.783333,5.816667,2.02,95
Conlie,CONLIE,72240,72089,48.116667,-0.016667,1.08,74
Conliège,CONLIEGE,39570,39164,46.65,5.6,0.58,33
Connac,CONNAC,12170,12075,44.016667,2.6,1.28,57
Connage,CONNAGE,08450,08129,49.633333,4.85,1.34,26
Connangles,CONNANGLES,43160,43076,45.3,3.65,1.23,10
Connantray-Vaurefroy,CONNANTRAY VAUREFROY,51230,51164,48.75,4.05,1.24,28
Connantre,CONNANTRE,51230,51165,48.716667,3.916667,1.33,28
Connaux,CONNAUX,30330,30092,44.083333,4.6,1.64,45
Conne-de-Labarde,CONNE DE LABARDE,24560,24132,44.783333,0.55,1.27,3
Connelles,CONNELLES,27430,27168,49.25,1.266667,0.84,69
Connerré,CONNERRE,72160,72090,48.05,0.5,1.16,74
Connezac,CONNEZAC,24300,24131,45.5,0.516667,1.98,3
Connigis,CONNIGIS,02330,02213,49.033333,3.533333,2.12,76
Conquereuil,CONQUEREUIL,44290,44044,47.616667,-1.75,1.63,71
Conques,CONQUES,12320,12076,44.6,2.4,1.36,57
Conqueyrac,CONQUEYRAC,30170,30093,43.95,3.9,1.2,45
Consac,CONSAC,17150,17116,45.416667,-0.6,1.48,80
Conségudes,CONSEGUDES,06510,06047,43.85,7.05,1.7,85
Consenvoye,CONSENVOYE,55110,55124,49.283333,5.283333,1.59,53
Consigny,CONSIGNY,52700,52142,48.166667,5.416667,0.98,29
Cons-la-Grandville,CONS LA GRANDVILLE,54870,54137,49.483333,5.7,2.6,52
Consolation-Maisonnettes,CONSOLATION MAISONNETTES,25390,25161,47.15,6.6,1.27,32
Cons-Sainte-Colombe,CONS SAINTE COLOMBE,74210,74084,45.75,6.333333,2.15,96
Contalmaison,CONTALMAISON,80300,80206,50.016667,2.733333,1.14,78
Contamine-Sarzin,CONTAMINE SARZIN,74270,74086,46.033333,5.983333,1.41,96
Contamine-sur-Arve,CONTAMINE SUR ARVE,74130,74087,46.133333,6.333333,1.69,96
Contay,CONTAY,80560,80207,50,2.483333,1.44,78
Conte,CONTE,39300,39165,46.75,6,2.07,33
Contes,CONTES,06390,06048,43.816667,7.316667,1.22,85
Contes,CONTES,62990,62236,50.4,1.966667,1.32,65
Contescourt,CONTESCOURT,02680,02214,49.8,3.233333,1.29,76
Contest,CONTEST,53100,53074,48.266667,-0.65,0.71,73
Conteville,CONTEVILLE,14540,14176,49.083333,-0.233333,1.56,66
Conteville,CONTEVILLE,80370,80208,50.175,2.075,-1,78
Conteville-lès-Boulogne,CONTEVILLE LES BOULOGNE,62126,62237,50.75,1.733333,1.7,65
Conthil,CONTHIL,57340,57151,48.9,6.65,0.86,54
Contigné,CONTIGNE,49330,49105,47.733333,-0.516667,1.95,72
Contigny,CONTIGNY,03500,03083,46.366667,3.3,0.95,8
Contilly,CONTILLY,72600,72091,48.4,0.366667,2.01,74
Continvoir,CONTINVOIR,37340,37082,47.383333,0.216667,1.77,23
Contoire,CONTOIRE,80500,80209,49.716667,2.55,1.63,78
Contrazy,CONTRAZY,09230,09098,43.05,1.233333,1.33,56
Contre,CONTRE,80160,80210,49.75,2.1,1.38,78
Contré,CONTRE,17470,17117,46.016667,-0.283333,1.45,80
Contréglise,CONTREGLISE,70160,70170,47.833333,6.033333,1.5,34
Contremoulins,CONTREMOULINS,76400,76187,49.733333,0.433333,1.61,70
Contres,CONTRES,18130,18071,46.866667,2.5,1.71,20
Contres,CONTRES,41700,41059,47.416667,1.433333,1.37,24
Contreuve,CONTREUVE,08400,08130,49.366667,4.633333,1.62,26
Contrevoz,CONTREVOZ,01300,01116,45.8,5.633333,1.71,89
Contrexéville,CONTREXEVILLE,88140,88114,48.183333,5.9,1.74,55
Contrières,CONTRIERES,50660,50140,48.983333,-1.433333,1.23,67
Contrisson,CONTRISSON,55800,55125,48.8,4.95,2.3,53
Conty,CONTY,80160,80211,49.733333,2.15,1.51,78
Contz-les-Bains,CONTZ LES BAINS,57480,57152,49.45,6.35,2.32,54
Conzieu,CONZIEU,01300,01117,45.733333,5.6,2.11,89
Coole,COOLE,51320,51167,48.733333,4.4,1.24,28
Coolus,COOLUS,51510,51168,48.916667,4.35,1.43,28
Copponex,COPPONEX,74350,74088,46.05,6.066667,1.04,96
Coquainvilliers,COQUAINVILLIERS,14130,14177,49.2,0.216667,1.67,66
Coquelles,COQUELLES,62231,62239,50.933333,1.8,2.74,65
Corancez,CORANCEZ,28630,28107,48.366667,1.516667,0.58,21
Corancy,CORANCY,58120,58082,47.1,3.95,2,13
Coray,CORAY,29370,29041,48.066667,-3.833333,1.11,17
Corbara,CORBARA,20220,20093,42.616667,8.9,1.48,31
Corbarieu,CORBARIEU,82370,82044,43.95,1.366667,0.96,63
Corbas,CORBAS,69960,69273,45.666667,4.9,1.88,94
Corbehem,CORBEHEM,62112,62240,50.333333,3.05,2.05,65
Corbeil,CORBEIL,51320,51169,48.583333,4.433333,2.04,28
Corbeil-Cerf,CORBEIL CERF,60110,60162,49.283333,2.1,1.49,77
Corbeil-Essones,CORBEIL ESSONES,91100,91174,48.6,2.483333,1.87,37
Corbeilles,CORBEILLES,45490,45103,48.066667,2.55,1.12,25
Corbel,CORBEL,73160,73092,45.433333,5.816667,1.57,95
Corbelin,CORBELIN,38630,38124,45.6,5.55,1.31,92
Corbenay,CORBENAY,70320,70171,47.9,6.333333,1.99,34
Corbeny,CORBENY,02820,02215,49.466667,3.816667,1.26,76
Corbère,CORBERE,66130,66055,42.65,2.666667,0.91,48
Corbère-les-Cabanes,CORBERE LES CABANES,66130,66056,42.65,2.683333,1.22,48
Corberon,CORBERON,21250,21189,47.016667,4.983333,2.27,12
Corbés,CORBES,30140,30094,44.083333,3.95,0.99,45
Corbie,CORBIE,80800,80212,49.916667,2.5,0.52,78
Corbières,CORBIERES,04220,04063,43.766667,5.75,1.91,83
Corbières,CORBIERES,11230,11100,43.05,1.983333,1.27,44
Corbigny,CORBIGNY,58800,58083,47.25,3.666667,0.8,13
Corbon,CORBON,61400,61118,48.45,0.625,-1,68
Corbonod,CORBONOD,01420,01118,45.95,5.816667,1.61,89
Corbreuse,CORBREUSE,91410,91175,48.5,1.95,2.53,37
Corcelle-Mieslot,CORCELLE MIESLOT,25640,25163,47.366667,6.183333,0.86,32
Corcelles,CORCELLES,01110,01119,46.033333,5.583333,0.87,89
Corcelles,CORCELLES,70400,70173,47.55,6.616667,1.85,34
Corcelles-en-Beaujolais,CORCELLES EN BEAUJOLAIS,69220,69065,46.15,4.716667,1.81,94
Corcelles-les-Arts,CORCELLES LES ARTS,21190,21190,46.95,4.8,2.08,12
Corcelles-lès-Cîteaux,CORCELLES LES CITEAUX,21910,21191,47.166667,5.083333,1.76,12
Corcelles-les-Monts,CORCELLES LES MONTS,21160,21192,47.3,4.933333,1.13,12
Corcieux,CORCIEUX,88430,88115,48.166667,6.883333,1.57,55
Corcondray,CORCONDRAY,25410,25164,47.233333,5.833333,1.99,32
Corconne,CORCONNE,30260,30095,43.866667,3.933333,1.8,45
Corcy,CORCY,02600,02216,49.25,3.216667,1.36,76
Cordéac,CORDEAC,38710,38125,44.833333,5.85,2.46,92
Cordebugle,CORDEBUGLE,14100,14179,49.116667,0.383333,2.17,66
Cordelle,CORDELLE,42123,42070,45.95,4.066667,1.1,93
Cordemais,CORDEMAIS,44360,44045,47.283333,-1.883333,1.88,71
Cordesse,CORDESSE,71540,71144,47.033333,4.333333,2.26,14
Cordes-Sur-Ciel,CORDES SUR CIEL,81170,81069,"44,064444","1,953611",,62
Cordes-Tolosannes,CORDES TOLOSANNES,82700,82045,43.983333,1.166667,1.01,63
Cordey,CORDEY,14700,14180,48.85,-0.233333,2.1,66
Cordieux,CORDIEUX,01120,01120,45.916667,5.033333,1.66,89
Cordiron,CORDIRON,25170,25165,47.266667,5.8,2.11,32
Coren,COREN,15100,15055,45.083333,3.1,1.66,9
Corenc,CORENC,38700,38126,45.216667,5.766667,1.05,92
Corent,CORENT,63730,63120,45.666667,3.2,0.52,11
Corfélix,CORFELIX,51210,51170,48.833333,3.7,1.44,28
Corgengoux,CORGENGOUX,21250,21193,46.983333,5,2.11,12
Corgirnon,CORGIRNON,52500,52143,47.8,5.5,1.34,29
Corgnac-sur-l'Isle,CORGNAC SUR L ISLE,24800,24134,45.383333,0.95,1.45,3
Corgoloin,CORGOLOIN,21700,21194,47.083333,4.916667,1.43,12
Corignac,CORIGNAC,17130,17118,45.25,-0.383333,2.15,80
Corlay,CORLAY,22320,22047,48.316667,-3.05,1.07,16
Corlée,CORLEE,52200,52144,47.833333,5.366667,1.19,29
Corlier,CORLIER,01110,01121,46.033333,5.5,1.25,89
Cormainville,CORMAINVILLE,28140,28108,48.133333,1.6,1.56,21
Cormaranche-en-Bugey,CORMARANCHE EN BUGEY,01110,01122,45.95,5.6,0.87,89
Cormatin,CORMATIN,71460,71145,46.55,4.683333,1.04,14
Corme-Écluse,CORME ECLUSE,17600,17119,45.633333,-0.85,1.01,80
Cormeilles,CORMEILLES,27260,27170,49.25,0.383333,2.03,69
Cormeilles,CORMEILLES,60120,60163,49.65,2.2,1.62,77
Cormeilles-en-Parisis,CORMEILLES EN PARISIS,95240,95176,48.983333,2.2,1.84,42
Cormeilles-en-Vexin,CORMEILLES EN VEXIN,95830,95177,49.116667,2.016667,1,42
Cormenon,CORMENON,41170,41060,47.966667,0.883333,1.78,24
Cormeray,CORMERAY,41120,41061,47.483333,1.4,1.43,24
Cormeray,CORMERAY,50170,50141,48.55,-1.45,1.85,67
Corme-Royal,CORME ROYAL,17600,17120,45.75,-0.816667,0.88,80
Cormery,CORMERY,37320,37083,47.266667,0.85,1.14,23
Cormes,CORMES,72400,72093,48.166667,0.716667,2.1,74
Cormicy,CORMICY,51220,51171,49.366667,3.9,2.16,28
Cormolain,CORMOLAIN,14240,14182,49.133333,-0.85,1.5,66
Cormont,CORMONT,62630,62241,50.566667,1.733333,1.7,65
Cormontreuil,CORMONTREUIL,51350,51172,49.216667,4.05,1.36,28
Cormoranche-sur-Saône,CORMORANCHE SUR SAONE,01290,01123,46.233333,4.833333,1.74,89
Cormost,CORMOST,10800,10104,48.166667,4.133333,1.44,27
Cormot-le-Grand,CORMOT LE GRAND,21340,21195,46.966667,4.633333,2,12
Cormoyeux,CORMOYEUX,51480,51173,49.1,3.916667,0.94,28
Cormoz,CORMOZ,01560,01124,46.45,5.233333,2.27,89
Corn,CORN,46100,46075,44.6,1.916667,1.25,60
Cornac,CORNAC,46130,46076,44.916667,1.883333,1.81,60
Cornant,CORNANT,89500,89116,48.133333,3.183333,1.47,15
Cornas,CORNAS,07130,07070,44.966667,4.85,1.98,90
Cornay,CORNAY,08250,08131,49.3,4.95,2.05,26
Corné,CORNE,49250,49106,47.466667,-0.35,1.8,72
Cornebarrieu,CORNEBARRIEU,31700,31150,43.65,1.333333,1.45,58
Corneilhan,CORNEILHAN,34490,34084,43.4,3.183333,1.36,46
Corneilla-de-Conflent,CORNEILLA DE CONFLENT,66820,66057,42.566667,2.383333,0.65,48
Corneilla-del-Vercol,CORNEILLA DEL VERCOL,66200,66059,42.633333,2.95,1.57,48
Corneilla-la-Rivière,CORNEILLA LA RIVIERE,66550,66058,42.7,2.733333,1,48
Corneillan,CORNEILLAN,32400,32108,43.65,-0.183333,2.17,59
Corneuil,CORNEUIL,27240,27172,48.883333,1.141667,-1,69
Corneville-la-Fouquetière,CORNEVILLE LA FOUQUETIERE,27300,27173,49.066667,0.7,1.91,69
Corneville-sur-Risle,CORNEVILLE SUR RISLE,27500,27174,49.333333,0.616667,1.37,69
Cornier,CORNIER,74800,74090,46.1,6.3,1.06,96
Corniéville,CORNIEVILLE,55200,55126,48.766667,5.7,1.63,53
Cornil,CORNIL,19150,19061,45.216667,1.683333,2.48,49
Cornillac,CORNILLAC,26510,26104,44.45,5.383333,1.29,91
Cornille,CORNILLE,24750,24135,45.25,0.783333,1.41,3
Cornillé,CORNILLE,35500,35087,48.083333,-1.3,1.4,18
Cornillé-les-Caves,CORNILLE LES CAVES,49140,49107,47.5,-0.3,0.8,72
Cornillon,CORNILLON,30630,30096,44.216667,4.483333,1.45,45
Cornillon-Confoux,CORNILLON CONFOUX,13250,13029,43.566667,5.066667,1,86
Cornillon-en-Trièves,CORNILLON EN TRIEVES,38710,38127,44.833333,5.7,2.46,92
Cornillon-sur-l'Oule,CORNILLON SUR L OULE,26510,26105,44.466667,5.366667,1.2,91
Cornimont,CORNIMONT,88310,88116,47.966667,6.833333,2.42,55
Cornod,CORNOD,39240,39166,46.316667,5.55,2.01,33
Cornot,CORNOT,70120,70175,47.7,5.833333,0.95,34
Cornus,CORNUS,12540,12077,43.9,3.166667,1.88,57
Cornusse,CORNUSSE,18350,18072,46.95,2.733333,0.92,20
Corny,CORNY,27700,27175,49.283333,1.466667,1.49,69
Corny-Machéroménil,CORNY MACHEROMENIL,08270,08132,49.583333,4.433333,0.96,26
Corny-sur-Moselle,CORNY SUR MOSELLE,57680,57153,49.033333,6.066667,1.71,54
Coron,CORON,49690,49109,47.133333,-0.65,1.51,72
Corpe,CORPE,85320,85073,46.5,-1.183333,0.97,75
Corpeau,CORPEAU,21190,21196,46.933333,4.75,2.16,12
Corpoyer-la-Chapelle,CORPOYER LA CHAPELLE,21150,21197,47.533333,4.616667,1.39,12
Corps,CORPS,38970,38128,44.816667,5.95,2.54,92
Corps-Nuds,CORPS NUDS,35150,35088,47.983333,-1.583333,1.32,18
Corquilleroy,CORQUILLEROY,45120,45104,48.05,2.7,1.16,25
Corquoy,CORQUOY,18190,18073,46.883333,2.3,1.55,20
Corrano,CORRANO,20168,20094,41.883333,9.066667,1.38,30
Corre,CORRE,70500,70177,47.916667,6,2.11,34
Corrençon-en-Vercors,CORRENCON EN VERCORS,38250,38129,45.033333,5.533333,1.47,92
Correns,CORRENS,83570,83045,43.483333,6.083333,1.26,87
Corrèze,CORREZE,19800,19062,45.366667,1.883333,0.32,49
Corribert,CORRIBERT,51270,51174,48.95,3.766667,1.18,28
Corrobert,CORROBERT,51210,51175,48.916667,3.6,1.65,28
Corrombles,CORROMBLES,21460,21198,47.516667,4.2,2.09,12
Corronsac,CORRONSAC,31450,31151,43.466667,1.5,1.17,58
Corroy,CORROY,51230,51176,48.7,3.933333,1.42,28
Corsaint,CORSAINT,21460,21199,47.533333,4.2,2.09,12
Corsavy,CORSAVY,66150,66060,42.466667,2.583333,1.49,48
Corscia,CORSCIA,20224,20095,42.35,9.033333,1.48,31
Corsept,CORSEPT,44560,44046,47.283333,-2.05,1.17,71
Corseul,CORSEUL,22130,22048,48.483333,-2.166667,1.68,16
Cortambert,CORTAMBERT,71250,71146,46.483333,4.716667,1.41,14
Corte,CORTE,20250,20096,42.3,9.15,0.61,31
Cortevaix,CORTEVAIX,71460,71147,46.533333,4.633333,0.96,14
Cortrat,CORTRAT,45700,45105,47.9,2.766667,1.37,25
Corveissiat,CORVEISSIAT,01250,01125,46.233333,5.483333,1.58,89
Corvol-d'Embernard,CORVOL D EMBERNARD,58210,58084,47.283333,3.4,1.06,13
Corvol-l'Orgueilleux,CORVOL L ORGUEILLEUX,58460,58085,47.433333,3.4,1.55,13
Corzé,CORZE,49140,49110,47.55,-0.383333,0.95,72
Cos,COS,09000,09099,42.983333,1.566667,0.6,56
Cosges,COSGES,39140,39167,46.75,5.4,1.68,33
Coslédaà-Lube-Boast,COSLEDAA LUBE BOAST,64160,64194,43.466667,-0.233333,1.4,7
Cosmes,COSMES,53230,53075,47.916667,-0.866667,1.15,73
Cosnac,COSNAC,19360,19063,45.133333,1.6,1.08,49
Cosne-Cours-sur-Loire,COSNE COURS SUR LOIRE,58200,58086,"47,412222","2,9275",,13
Cosne-d'Allier,COSNE D ALLIER,03430,03084,46.466667,2.833333,1.04,8
Cosnes-et-Romain,COSNES ET ROMAIN,54400,54138,49.516667,5.716667,2.73,52
Cosqueville,COSQUEVILLE,50330,50142,49.7,-1.4,2.04,67
Cossaye,COSSAYE,58300,58087,46.75,3.466667,2.11,13
Cossé-d'Anjou,COSSE D ANJOU,49120,49111,47.166667,-0.683333,1.32,72
Cossé-en-Champagne,COSSE EN CHAMPAGNE,53340,53076,47.966667,-0.333333,1.47,73
Cossé-le-Vivien,COSSE LE VIVIEN,53230,53077,47.95,-0.916667,1.15,73
Cossesseville,COSSESSEVILLE,14690,14183,48.9,-0.416667,1.71,66
Cossigny,COSSIGNY,77173,77913,48.716667,2.666667,1.2,40
Cosswiller,COSSWILLER,67310,67077,48.633333,7.4,1.06,1
Costaros,COSTAROS,43490,43077,44.9,3.833333,1.84,10
Côtebrune,COTEBRUNE,25360,25166,47.25,6.316667,0.28,32
Coti-Chiavari,COTI CHIAVARI,20138,20098,41.766667,8.766667,1.87,30
Cotignac,COTIGNAC,83570,83046,43.533333,6.15,0.73,87
Cottance,COTTANCE,42360,42073,45.8,4.3,1.35,93
Cottenchy,COTTENCHY,80440,80213,49.8,2.383333,1.13,78
Cottévrard,COTTEVRARD,76850,76188,49.633333,1.216667,1.44,70
Cottier,COTTIER,25410,25167,47.216667,5.766667,2.24,32
Cottun,COTTUN,14400,14184,49.266667,-0.783333,1.3,66
Couargues,COUARGUES,18300,18074,47.3,2.916667,1.72,20
Coubert,COUBERT,77170,77127,48.666667,2.7,1.45,40
Coubeyrac,COUBEYRAC,33890,33133,44.783333,0.066667,1.74,4
Coubisou,COUBISOU,12190,12079,44.55,2.733333,1.13,57
Coubjours,COUBJOURS,24390,24136,45.25,1.25,1.78,3
Coublanc,COUBLANC,52500,52145,47.7,5.466667,1.78,29
Coublanc,COUBLANC,71170,71148,46.166667,4.283333,2.49,14
Coublevie,COUBLEVIE,38500,38133,45.35,5.616667,0.85,92
Coublucq,COUBLUCQ,64410,64195,43.533333,-0.366667,1.72,7
Coubon,COUBON,43700,43078,45,3.916667,1.28,10
Coubron,COUBRON,93470,93015,48.916667,2.583333,1.84,39
Couchey,COUCHEY,21160,21200,47.266667,4.983333,0.67,12
Coucouron,COUCOURON,07470,07071,44.8,3.966667,2.39,90
Coucy,COUCY,08300,08133,49.5,4.45,1.26,26
Coucy-la-Ville,COUCY LA VILLE,02380,02219,49.533333,3.333333,0.85,76
Coucy-lès-Eppes,COUCY LES EPPES,02840,02218,49.55,3.766667,1.13,76
Couddes,COUDDES,41700,41062,47.366667,1.4,1.66,24
Coudehard,COUDEHARD,61160,61120,48.85,0.133333,1.64,68
Coudekerque,COUDEKERQUE,59380,59154,51,2.416667,2.49,64
Coudekerque-Branche,COUDEKERQUE BRANCHE,59210,59155,51.033333,2.4,2.63,64
Coudes,COUDES,63114,63121,45.616667,3.216667,0.65,11
Coudeville-sur-Mer,COUDEVILLE SUR MER,50290,50143,48.883333,-1.516667,0.95,67
Coudons,COUDONS,11500,11101,42.866667,2.116667,1.72,44
Coudoux,COUDOUX,13111,13118,43.55,5.25,0.22,86
Coudray,COUDRAY,27150,27176,49.333333,1.5,1.6,69
Coudray,COUDRAY,45330,45106,48.266667,2.366667,2.05,25
Coudray,COUDRAY,53200,53078,47.783333,-0.633333,1.83,73
Coudray-au-Perche,COUDRAY AU PERCHE,28330,28111,48.233333,0.866667,2.32,21
Coudray-Rabut,COUDRAY RABUT,14130,14185,49.3,0.166667,1.52,66
Coudreceau,COUDRECEAU,28400,28112,48.35,0.916667,2.1,21
Coudrecieux,COUDRECIEUX,72440,72094,47.983333,0.633333,1.74,74
Coudres,COUDRES,27220,27177,48.866667,1.25,1.78,69
Coudroy,COUDROY,45260,45107,47.916667,2.466667,1.06,25
Coudun,COUDUN,60150,60166,49.466667,2.816667,1.22,77
Coudures,COUDURES,40500,40086,43.7,-0.516667,0.79,5
Coueilles,COUEILLES,31230,31152,43.35,0.883333,0.73,58
Couëron,COUERON,44220,44047,47.216667,-1.733333,1,71
Couesmes,COUESMES,37330,37084,47.566667,0.35,1.83,23
Couffé,COUFFE,44521,44048,47.4,-1.283333,1.35,71
Couffi,COUFFI,41110,41063,47.233333,1.433333,2.42,24
Couffoulens,COUFFOULENS,11250,11102,43.166667,2.3,1.39,44
Couffy-sur-Sarsonne,COUFFY SUR SARSONNE,19340,19064,45.666667,2.333333,2.12,49
Couflens,COUFLENS,09140,09100,42.783333,1.183333,1.65,56
Coufouleux,COUFOULEUX,81800,81070,43.816667,1.75,1.8,62
Couhé,COUHE,86700,86082,46.3,0.183333,1.44,82
Couilly-Pont-aux-Dames,COUILLY PONT AUX DAMES,77860,77128,48.883333,2.866667,1.03,40
Couin,COUIN,62760,62242,50.133333,2.533333,1.91,65
Couiza,COUIZA,11190,11103,42.95,2.25,1.15,44
Couladère,COULADERE,31220,31153,43.2,1.1,0.64,58
Coulaines,COULAINES,72190,72095,48.016667,0.2,0.96,74
Coulandon,COULANDON,03000,03085,46.55,3.25,1.34,8
Coulangeron,COULANGERON,89580,89117,47.683333,3.466667,1.89,15
Coulanges,COULANGES,03470,03086,46.483333,3.866667,2.11,8
Coulanges,COULANGES,41150,41064,47.55,1.216667,1.38,24
Coulanges-la-Vineuse,COULANGES LA VINEUSE,89580,89118,47.7,3.583333,0.91,15
Coulanges-lès-Nevers,COULANGES LES NEVERS,58660,58088,47,3.183333,1.26,13
Coulanges-sur-Yonne,COULANGES SUR YONNE,89480,89119,47.516667,3.533333,1.68,15
Coulans-sur-Gée,COULANS SUR GEE,72550,72096,48.016667,0.016667,0.93,74
Coulaures,COULAURES,24420,24137,45.3,0.983333,1.97,3
Couledoux,COULEDOUX,31160,31154,42.916667,0.8,1.85,58
Couleuvre,COULEUVRE,03320,03087,46.666667,2.916667,2.14,8
Coulevon,COULEVON,70000,70179,47.65,6.183333,0.75,34
Coulgens,COULGENS,16560,16107,45.816667,0.283333,1.2,79
Coulimer,COULIMER,61360,61121,48.483333,0.466667,1.39,68
Coullemelle,COULLEMELLE,80250,80214,49.666667,2.433333,2,78
Coullemont,COULLEMONT,62158,62243,50.2,2.483333,1.55,65
Coullons,COULLONS,45720,45108,47.616667,2.5,2.54,25
Coulmer,COULMER,61230,61122,48.766667,0.3,1,68
Coulmier-le-Sec,COULMIER LE SEC,21400,21201,47.75,4.483333,1.85,12
Coulmiers,COULMIERS,45130,45109,47.933333,1.666667,2.06,25
Coulobres,COULOBRES,34290,34085,43.45,3.283333,0.99,46
Coulogne,COULOGNE,62137,62244,50.916667,1.883333,2.64,65
Couloisy,COULOISY,60350,60167,49.4,3.033333,1.77,77
Coulombiers,COULOMBIERS,72130,72097,48.3,0.133333,1.85,74
Coulombiers,COULOMBIERS,86600,86083,46.483333,0.183333,1.21,82
Coulombs,COULOMBS,14480,14186,49.25,-0.566667,1.34,66
Coulombs,COULOMBS,28210,28113,48.65,1.55,1.24,21
Coulomby,COULOMBY,62380,62245,50.7,2,1.38,65
Coulommes,COULOMMES,77580,77130,48.9,2.933333,1.11,40
Coulommes-et-Marqueny,COULOMMES ET MARQUENY,08130,08134,49.433333,4.583333,1.18,26
Coulommes-la-Montagne,COULOMMES LA MONTAGNE,51390,51177,49.216667,3.916667,1.36,28
Coulommiers,COULOMMIERS,77120,77131,48.816667,3.083333,0.79,40
Coulommiers-la-Tour,COULOMMIERS LA TOUR,41100,41065,47.783333,1.133333,0.73,24
Coulon,COULON,79510,79100,46.316667,-0.583333,1.55,81
Coulonces,COULONCES,61160,61123,48.833333,0.016667,1.51,68
Coulongé,COULONGE,72800,72098,47.7,0.2,1.89,74
