Code Barre,Nom du Produit,Pays de Manufacture,Region de Manufacture,Latitude GPS,Longitude GPS,Nutriscore,Ecoscore,Marque,Marque de Distribution
26072128,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,8.0,85.27976222247013,Les Printanières,Non
3033710089833,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,,88.20476222247012,Maggi,Non
3036810350018,"Soupe aux legumes varies, preemballee a rechauffer",France,Bourgogne-Franche-Comté,47.325183133641005,5.035672857142901,1.0,88.20476222247012,"Liebig,Continental Foods,CVC Capital Partners",Non
3036810353996,"Soupe aux legumes varies, preemballee a rechauffer",France,Bourgogne-Franche-Comté,47.325183133641005,5.035672857142901,1.0,88.20476222247012,"Liebig,Continental Foods,CVC Capital Partners",Non
3036811356026,Soupe a l'oignon,France,,,,2.0,,Liebig,Non
3036811357542,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,2.0,94.54380168257089,"Liébig,Campbells",Non
3036811357764,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,2.0,88.20476222247012,Liebig,Non
3036811358334,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,2.0,88.20476222247012,Liebig,Non
3036811358587,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,1.0,103.20476222247012,Liebig,Non
3036811360320,Soupe froide type Gaspacho ou Gazpacho,France,Bourgogne-Franche-Comté,47.325183133641005,5.035672857142901,2.0,89.81087773094583,"Liebig,Continental Foods,CVC Capital Partners",Non
3036811360368,"Soupe a la thai, legumes et lait de coco",France,Provence-Alpes-Côte d'Azur,43.305868,5.4018087,3.0,,Liebig,Non
3036811362270,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,2.0,88.20476222247012,Liebig,Non
3036811363161,"Soupe aux legumes varies, preemballee a rechauffer",France,Bourgogne-Franche-Comté,47.325183133641005,5.035672857142901,2.0,88.20476222247012,"Liebig,Continental Foods,CVC Capital Partners",Non
3036811363680,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,0.0,88.20476222247012,Liebig,Non
3036811365554,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,3.0,88.20476222247012,"Liebig®,Continental Foods",Non
3036811365974,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,2.0,79.07976222247012,Liebig,Non
3036811366384,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,0.0,88.20476222247012,Liebig,Non
3036811366483,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,2.0,88.20476222247012,Liebig,Non
3036811367312,Soupe froide type Gaspacho ou Gazpacho,France,,,,2.0,89.81087773094583,Liebig,Non
