Code Barre,Nom du Produit,Pays de Manufacture,Region de Manufacture,Latitude GPS,Longitude GPS,Nutriscore,Ecoscore,Marque,Marque de Distribution
3452200004048,Confiture d'abricot (extra ou classique),France,,,,11.0,87.73788918201022,Confit de Provence,Non
3452200004116,Confiture de fraise (extra ou classique),France,,,,11.0,57.7471247461708,Confit de Provence,Non
3452200004123,Confiture d'abricot (extra ou classique),France,,,,10.0,105.97302087632588,Confit de Provence,Non
3452200004185,Confiture de fraise (extra ou classique),France,,,,7.0,66.65208084806558,Confit de Provence,Non
3452200004321,Confiture extra de cassis,France,,,,11.0,,Confit de Provence,Non
3452200009050,Confiture de fraise (extra ou classique),France,,,,11.0,66.65208084806558,Vergers des Alpilles,Non
3452200009067,Confiture d'abricot (extra ou classique),France,,,,11.0,87.73788918201022,Vergers des Alpilles,Non
3452200009098,Confiture de fraise (extra ou classique),France,,,,11.0,64.65208084806558,Vergers des Alpilles,Non
3452200009135,Confiture de cerise (extra ou classique),France,,,,11.0,65.14964730598444,Vergers des Alpilles,Non
3452200009142,Confiture d'abricot (extra ou classique),France,,,,10.0,87.73788918201022,Vergers des Alpilles,Non
3452200009159,Confiture de fraise (extra ou classique),France,,,,10.0,58.60208084806558,Vergers Des Alpilles,Non
3452200009166,Confiture de fraise (extra ou classique),France,,,,12.0,90.93721254238123,Vergers des Alpilles,Non
3452200010018,Confiture de fraise (extra ou classique),France,,,,11.0,64.65208084806558,Vergers Des Alpilles,Non
3455140005489,Confiture de fraise (extra ou classique),France,,,,11.0,51.65208084806558,La Francomtoise de Confiturerie,Non
3456300004670,Confiture d'abricot (extra ou classique),France,,,,6.0,87.73788918201022,"Lea Nature Jardin Bio,Léa Nature",Non
3467660003906,Confiture de fraise (extra ou classique),France,Auvergne-Rhône-Alpes,45.7304251,4.8399377999999995,7.0,58.60208084806558,Père Louis bio,Non
3469675982207,Confiture de fraise (extra ou classique),France,,,,6.0,51.65208084806558,Favols,Non
3470410006744,Confiture de fraise (extra ou classique),France,Bretagne,48.1173421,-1.7075198,10.0,49.65208084806558,Les 4 Saisons,Non
3470410008328,Confiture de fraise (extra ou classique),France,Bretagne,48.1173421,-1.7075198,11.0,49.65208084806558,Les 4 Saisons,Non
3470410008366,Confiture de fraise (extra ou classique),France,Bretagne,48.1173421,-1.7075198,,73.93721254238123,Les 4 Saisons,Non
3470410009417,Confiture de lait,France,,,,14.0,85.5985360704949,Les 4 Saisons,Non
3470410009929,Confiture de fraise (extra ou classique),France,Bretagne,48.1173421,-1.7075198,12.0,43.60208084806558,Les 4 Saisons,Non
3470410012790,Confiture de fraise (extra ou classique),France,Bretagne,48.1173421,-1.7075198,11.0,49.65208084806558,Les 4 Saisons,Non
3470410015340,Confiture de fraise (extra ou classique),France,Bretagne,48.1173421,-1.7075198,10.0,73.93721254238123,Les 4 Saisons,Non
3470410016286,Confiture de fraise (extra ou classique),France,Bretagne,48.1173421,-1.7075198,12.0,49.65208084806558,Les 4 Saisons,Non
3470410016606,Confiture de fraise (extra ou classique),France,Bretagne,48.1173421,-1.7075198,,51.65208084806558,Les 4 Saisons,Non
3470410017160,Confiture de fraise (extra ou classique),France,Bretagne,48.1173421,-1.7075198,11.0,49.65208084806558,Les 4 Saisons,Non
3470410018969,Confiture de cerise (extra ou classique),France,Bretagne,48.1173421,-1.7075198,,50.149647305984445,Les 4 Saisons,Non
3470410021495,Confiture de fraise (extra ou classique),France,Bretagne,48.1173421,-1.7075198,11.0,49.65208084806558,Les 4 Saisons,Non
3470410021969,Confiture d'abricot (extra ou classique),France,Bretagne,48.1173421,-1.7075198,12.0,97.02302087632587,Les 4 Saisons,Non
3470410021983,Confiture de fraise (extra ou classique),France,Bretagne,48.1173421,-1.7075198,11.0,49.65208084806558,Les 4 Saisons,Non
3470410024533,Confiture de fraise (extra ou classique),France,Bretagne,48.1173421,-1.7075198,8.0,43.60208084806558,Les 4 Saisons,Non
3470410034563,Confiture de framboise (extra ou classique),France,Bretagne,48.1173421,-1.7075198,11.0,56.88037473409622,Les 4 Saisons,Non
3470410134225,Confiture de fraise (extra ou classique),France,Bretagne,48.1173421,-1.7075198,11.0,49.65208084806558,Les 4 Saisons,Non
3470410134423,Confiture de fraise (extra ou classique),France,Bretagne,48.1173421,-1.7075198,10.0,49.65208084806558,Les 4 Saisons,Non
3470410134492,Confiture de fraise (extra ou classique),France,Bretagne,48.1173421,-1.7075198,11.0,49.65208084806558,Les 4 Saisons,Non
3470410134508,Confiture de fraise (extra ou classique),France,Bretagne,48.1173421,-1.7075198,11.0,73.93721254238123,Les 4 Saisons,Non
3470410134522,Confiture de cerise (extra ou classique),France,Bretagne,48.1173421,-1.7075198,11.0,50.149647305984445,Les 4 Saisons,Non
3470410134539,Confiture de fraise (extra ou classique),France,Bretagne,48.1173421,-1.7075198,11.0,75.93721254238123,Les 4 Saisons,Non
3470410134560,Confiture d'abricot (extra ou classique),France,Bretagne,48.1173421,-1.7075198,12.0,97.02302087632587,Les 4 Saisons,Non
3470410134577,Confiture de fraise (extra ou classique),France,Bretagne,48.1173421,-1.7075198,12.0,49.65208084806558,Les 4 Saisons,Non
3470410134607,Confiture de fraise (extra ou classique),France,Bretagne,48.1173421,-1.7075198,11.0,49.65208084806558,Les 4 Saisons,Non
3470410135116,Confiture de fraise (extra ou classique),France,Bretagne,48.1173421,-1.7075198,11.0,73.93721254238123,Les 4 Saisons,Non
3470410135123,Confiture d'abricot (extra ou classique),France,Bretagne,48.1173421,-1.7075198,11.0,97.02302087632587,Les 4 saisons,Non
3478820022750,"Confiture, tout type de fruits, allegee en sucres (extra ou classique)",France,,,,9.0,64.65208084806558,"Jardin BIO,LEA Nature",Non
3478820082754,Confiture de framboise (extra ou classique),France,,,,6.0,71.88037473409622,"Jardin Bio',Léa Nature",Non
3478824000631,Confiture de fraise (extra ou classique),France,,,,4.0,64.65208084806558,"Jardin Bio,LEA Nature",Non
3479391000109,Confiture de fraise (extra ou classique),France,,,,7.0,51.65208084806558,Confiture du Pays,Non
